Provience,City,CompanyShortName,IndustryField,Upper class of industry
黑龙江,佳木斯市,五二（北京）科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
黑龙江,佳木斯市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
