Provience,City,CompanyShortName,IndustryField,Upper class of industry
安徽,宣城市,嘉兴好叔叔汽车代驾服务有限公司,移动互联网 · O2O,IT技术
安徽,宣城市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
