Provience,City,CompanyShortName,IndustryField,Upper class of industry
广西,北海市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
广西,北海市,北京英智韦伯咨询有限公司,企业服务 · 广告营销,"IT技术,金融财经"
