Provience,City,CompanyShortName,IndustryField,Upper class of industry
湖南,湘西土家族苗族自治州,北京快乐时代科技发展有限公司,电子商务 · 金融,"IT技术,金融财经"
湖南,湘西土家族苗族自治州,上海眯客信息技术有限公司,移动互联网 · O2O,IT技术
