Provience,City,CompanyShortName,IndustryField,Upper class of industry
福建,南平市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
福建,南平市,深圳卡利亚珠宝有限公司,电子商务 · 生活服务,"IT技术,生活服务"
福建,南平市,上海普景信息科技有限公司,移动互联网 · O2O,IT技术
