Provience,City,CompanyShortName,IndustryField,Upper class of industry
黑龙江,牡丹江市,五二（北京）科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
黑龙江,牡丹江市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
黑龙江,牡丹江市,航天丝路供应链管理有限公司,电子商务 · 金融,"IT技术,金融财经"
黑龙江,牡丹江市,格林豪泰酒店（中国）有限公司,生活服务,生活服务
