Provience,City,CompanyShortName,IndustryField,Upper class of industry
云南,曲靖市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
云南,曲靖市,北京壹号车科技有限公司云南分公司,金融 · 电子商务,"IT技术,金融财经"
