Provience,City,CompanyShortName,IndustryField,Upper class of industry
甘肃,天水市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
甘肃,天水市,天水千惠电子商务有限公司,电子商务 · O2O,IT技术
