Provience,City,CompanyShortName,IndustryField,Upper class of industry
吉林,辽源市,深圳清大协力科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
吉林,辽源市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
