Provience,City,CompanyShortName,IndustryField,Upper class of industry
山西,大同市,北京阿拉神灯文化发展有限公司,O2O · 其他,IT技术
山西,大同市,成都房联云码科技有限公司,移动互联网 · 数据服务,IT技术
山西,大同市,北京壹号车科技有限公司山西分公司,金融,金融财经
