Provience,City,CompanyShortName,IndustryField,Upper class of industry
陕西,咸阳市,陕西美农网络科技有限公司,电子商务,IT技术
陕西,咸阳市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
