Provience,City,CompanyShortName,IndustryField,Upper class of industry
江苏,南京市,南京紫米网络科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京微碟信息技术有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,上海宠零宠网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,三胞集团有限公司,O2O · 招聘,"IT技术,生活服务"
江苏,南京市,南京有爱文化传媒有限公司,医疗健康,生活服务
江苏,南京市,上海房友宝商务咨询有限公司,移动互联网,IT技术
江苏,南京市,南京支点信息科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,北京瀚思安信科技有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,捷库动力（北京）信息技术有限公司,移动互联网,IT技术
江苏,南京市,北京红山世纪科技有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,北京东软慧聚信息技术股份有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,维沃移动通信有限公司,移动互联网,IT技术
江苏,南京市,北京小米科技有限责任公司,移动互联网,IT技术
江苏,南京市,西安摩摩信息技术有限公司,移动互联网,IT技术
江苏,南京市,南京川陀大匠信息技术有限公司,移动互联网,IT技术
江苏,南京市,南京嵩讯科技开发有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,京东无线南京研发中心,移动互联网 · 电子商务,IT技术
江苏,南京市,北京优朋普乐科技有限公司,文化娱乐,生活服务
江苏,南京市,江苏慧松信息科技股份有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,深圳市九品科技有限公司,企业服务,IT技术
江苏,南京市,南京中科水治理股份有限公司,其他,其他
江苏,南京市,北京三快在线科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,联想（北京）有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,宝利九章（北京）数据技术有限公司,数据服务,IT技术
江苏,南京市,江苏飞搏软件技术有限公司,移动互联网,IT技术
江苏,南京市,南京环昊文化传媒有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,南京无界家居科技有限公司,移动互联网,IT技术
江苏,南京市,苏州青颖飞帆软件科技有限公司,移动互联网,IT技术
江苏,南京市,同方知网（北京）技术有限公司江苏分公司,企业服务 · 教育,"IT技术,生活服务"
江苏,南京市,南京二十四点网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,上海二三四五网络科技有限公司,数据服务 · 移动互联网,IT技术
江苏,南京市,苏宁云商集团IT总部,移动互联网 · 电子商务,IT技术
江苏,南京市,杭州火烧云科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,广州天橙广告有限公司,其他,其他
江苏,南京市,深圳市拓保软件有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,上海锥尖网络科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,弘业期货股份有限公司,金融,金融财经
江苏,南京市,福建星网锐捷网络有限公司,硬件,电子制造
江苏,南京市,浙江立元通信技术股份有限公司,数据服务,IT技术
江苏,南京市,北龙泽达南京数据科技有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,苏州宽连信息技术有限公司,移动互联网,IT技术
江苏,南京市,中电百达兴南京科技有限公司,移动互联网,IT技术
江苏,南京市,南京胜沃投资管理有限公司,金融,金融财经
江苏,南京市,江苏润和软件股份有限公司,移动互联网,IT技术
江苏,南京市,江苏汇车科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京聚奢网络科技有限公司,电子商务 · O2O,IT技术
江苏,南京市,南京优尚信息科技有限公司,移动互联网 · 生活服务,"IT技术,生活服务"
江苏,南京市,上海商派网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京惠大衡通软件技术有限公司,其他,其他
江苏,南京市,南京荣创软件技术有限公司,移动互联网,IT技术
江苏,南京市,上饶市天联网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,上海思华科技股份有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
江苏,南京市,深圳市房多多网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京钧瑞医疗科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,迪岸网络技术（上海）有限公司,广告营销 · 文化娱乐,"金融财经,生活服务"
江苏,南京市,上海军果信息技术有限公司,移动互联网,IT技术
江苏,南京市,江苏世轩科技股份有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,江苏天趣网络科技有限公司,移动互联网,IT技术
江苏,南京市,江苏融米信息科技有限公司,金融,金融财经
江苏,南京市,北京华誉维诚技术服务有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,北京首信锐普通讯设备有限公司,移动互联网,IT技术
江苏,南京市,上海万企明道软件有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,中辉乾坤（北京）数字电视投资管理有限公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,南京中新赛克科技有限责任公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,上海一起作业信息科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,云动智慧互联网金融服务（深圳）有限公司,金融,金融财经
江苏,南京市,深圳市网新新思软件有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京聚特惠电子商务有限公司,电子商务 · O2O,IT技术
江苏,南京市,北京快乐学网络科技有限公司,教育,生活服务
江苏,南京市,努比亚技术有限公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,畅捷通信息技术股份有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,杭州百航信息技术有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,爱立通网络科技,移动互联网 · 招聘,"IT技术,生活服务"
江苏,南京市,南京首一率电子商务有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,北京微众文化传媒有限公司,企业服务 · 广告营销,"IT技术,金融财经"
江苏,南京市,上海鸣泰信息科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,南京金贝网络科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,动艺时光信息技术（北京）有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
江苏,南京市,北京品众互动网络营销技术有限公司,数据服务,IT技术
江苏,南京市,杭州爱财网络科技有限公司,金融,金融财经
江苏,南京市,上海秦苍信息科技有限公司,金融,金融财经
江苏,南京市,郑州多立邦保洁服务有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,南京金色庄园文化传播有限公司,O2O · 生活服务,"IT技术,生活服务"
江苏,南京市,南京熙泰信息技术有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,福建新大陆支付技术有限公司,移动互联网,IT技术
江苏,南京市,南京云图投资合伙企业（有限合伙）,移动互联网,IT技术
江苏,南京市,江苏良晋科技有限公司,移动互联网 · 其他,IT技术
江苏,南京市,南京布林特网络技术有限公司,移动互联网,IT技术
江苏,南京市,南京马普科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,万达信息股份有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,广州爱立信通讯服务有限公司广州第一分公司,移动互联网,IT技术
江苏,南京市,江苏那么信息技术有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,高伟达软件股份有限公司,移动互联网,IT技术
江苏,南京市,南京奥驮福科技有限责任公司,生活服务,生活服务
江苏,南京市,南京中谛企业管理有限公司,电子商务 · 企业服务,IT技术
江苏,南京市,北京玩星汇聚科技有限公司,移动互联网 · 游戏,IT技术
江苏,南京市,深圳市名游网络科技有限公司,游戏,IT技术
江苏,南京市,北京思拓合众科技有限公司,移动互联网,IT技术
江苏,南京市,北京易鑫信息科技有限公司,移动互联网,IT技术
江苏,南京市,上海乐优信息科技有限公司南京分公司,移动互联网,IT技术
江苏,南京市,南京养禽管家信息科技有限公司,移动互联网 · 其他,IT技术
江苏,南京市,江苏青冥互动科技有限公司,游戏 · 其他,IT技术
江苏,南京市,南京荻花网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京伟思医疗科技有限责任公司,医疗健康 · 文化娱乐,生活服务
江苏,南京市,亚信科技（中国）有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,上海米么金融信息服务有限公司,O2O,IT技术
江苏,南京市,北京掌众科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,北京盒子鱼教育科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,广州市乔冠网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,北京途牛国际旅行社有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,邦航(南京)投资管理有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,四川创立信息科技有限责任公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,南京芒冠科技股份有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,南京掌缘信息科技有限公司,移动互联网,IT技术
江苏,南京市,深圳市华宇讯科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京百米需供应链管理有限公司,电子商务,IT技术
江苏,南京市,通用供应链技术及系统（南京）有限公司,电子商务 · 数据服务,IT技术
江苏,南京市,上海宇信易诚科技有限公司,金融,金融财经
江苏,南京市,广东健客医药有限公司,电子商务 · 医疗健康,"IT技术,生活服务"
江苏,南京市,信雅达风险管理服务有限公司,金融 · 数据服务,"IT技术,金融财经"
江苏,南京市,深圳市赢时胜信息技术股份有限公司,金融,金融财经
江苏,南京市,同方威视技术股份有限公司,信息安全 · 数据服务,IT技术
江苏,南京市,北京问财天下科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,南京耐诺网络科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,江苏嘉恒文化投资有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
江苏,南京市,江苏飞搏软件股份有限公司,信息安全 · 其他,IT技术
江苏,南京市,北京看看车科技有限公司,企业服务,IT技术
江苏,南京市,深圳市新世纪启航科技开发有限公司,游戏 · 金融,"IT技术,金融财经"
江苏,南京市,北京傲磐国科软件服务有限公司,移动互联网 · 信息安全,IT技术
江苏,南京市,启迪桑德环境资源股份有限公司,医疗健康 · 生活服务,生活服务
江苏,南京市,南京触联教育科技有限责任公司,教育,生活服务
江苏,南京市,南京云声信息技术有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,南京凡米网络科技有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
江苏,南京市,北京英克科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,北京启明星辰信息安全技术有限公司,信息安全,IT技术
江苏,南京市,北京停简单信息技术有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京瑞虹信息科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,广州学创软件科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京明鼎教育科技有限公司,教育,生活服务
江苏,南京市,南京维露斯信息科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,深圳市嘉德永丰科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京边界信息技术有限公司,企业服务 · 移动互联网,IT技术
江苏,南京市,南京推荐无忧网络技术公司,企业服务 · O2O,IT技术
江苏,南京市,鼎捷软件股份有限公司,企业服务,IT技术
江苏,南京市,江苏知途教育科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,中盈优创资讯科技有限公司,数据服务 · 招聘,"IT技术,生活服务"
江苏,南京市,海淘爸爸南京信息科技有限公司,电子商务,IT技术
江苏,南京市,上海华扬联众数字技术有限公司南京分公司,生活服务 · 其他,生活服务
江苏,南京市,北京科瑞哲数据系统有限公司,数据服务,IT技术
江苏,南京市,上海艺赛旗软件有限公司,移动互联网 · 信息安全,IT技术
江苏,南京市,南京嘉恒信息技术有限公司,其他,其他
江苏,南京市,南京芝麻信息科技有限公司,O2O · 数据服务,IT技术
江苏,南京市,江苏华云电力股份有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,江苏引跑网络科技有限公司,数据服务,IT技术
江苏,南京市,深圳市大疆创新科技有限公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,清醒（北京）科技有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,宜昌星林电子科技有限公司,移动互联网 · 硬件,"IT技术,电子制造"
江苏,南京市,甲骨文,硬件 · 数据服务,"IT技术,电子制造"
江苏,南京市,杭州天阙科技有限公司,移动互联网 · 生活服务,"IT技术,生活服务"
江苏,南京市,南京趣美商务智能信息服务有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京阿奴生物科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京未来网络产业创新有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,南京博立康信息技术有限公司,数据服务 · O2O,IT技术
江苏,南京市,江苏大圆银泰商品合约交易市场有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,江苏私享家网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,江苏集瑞信息科技有限公司,移动互联网,IT技术
江苏,南京市,南京唯晶信息科技有限公司,游戏,IT技术
江苏,南京市,苏州房牙信息技术有限公司,移动互联网 · O2O,IT技术
江苏,南京市,北京云动数字媒体技术有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京石鼓文信息技术有限公司,移动互联网,IT技术
江苏,南京市,南京八天在线网络科技有限公司,O2O,IT技术
江苏,南京市,南京万诺金融信息服务有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,南京艾欧史密斯（中国）热水器有限公司,硬件,电子制造
江苏,南京市,中科软科技股份有限公司,金融,金融财经
江苏,南京市,天脉聚源（北京）传媒科技有限公司,数据服务,IT技术
江苏,南京市,江苏三艾网络科技有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,南京中脉科技发展有限公司,医疗健康,生活服务
江苏,南京市,南京相对论网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南大苏富特,移动互联网,IT技术
江苏,南京市,南京聚派文化传播有限公司,O2O,IT技术
江苏,南京市,易云游网络技术(北京)有限公司,移动互联网 · 旅游,"IT技术,生活服务"
江苏,南京市,九行金融信息服务南京股份有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,上海趣医网络科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,江苏悦动旅游文化传播有限公司,旅游 · 文化娱乐,生活服务
江苏,南京市,北京网康科技有限公司,信息安全,IT技术
江苏,南京市,海南天涯社区网络科技股份有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,南京麦佳电子商务有限公司,电子商务,IT技术
江苏,南京市,浙江远传信息技术股份有限公司,金融 · 数据服务,"IT技术,金融财经"
江苏,南京市,Dimension 5,移动互联网 · 企业服务,IT技术
江苏,南京市,深圳星桥数据技术有限公司,数据服务,IT技术
江苏,南京市,杭州新利科技有限公司,教育 · 金融,"金融财经,生活服务"
江苏,南京市,南京厚建软件有限责任公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
江苏,南京市,北大医疗信息技术有限公司,医疗健康,生活服务
江苏,南京市,南京雷贝教育信息咨询有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,南京课欣通教育科技有限公司,O2O · 教育,"IT技术,生活服务"
江苏,南京市,武汉窗友科技有限公司,生活服务 · 移动互联网,"IT技术,生活服务"
江苏,南京市,北京宏景世纪软件股份有限公司,移动互联网,IT技术
江苏,南京市,南京云帐房网络科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,北京国教融创信息科技有限公司,硬件 · 教育,"电子制造,生活服务"
江苏,南京市,快钱（南京）信息技术有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,北京优锘科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,柚子（北京）科技有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,江苏恒德东汇投资集团有限公司,O2O · 金融,"IT技术,金融财经"
江苏,南京市,深圳市飞宇天下国际旅行社有限公司,电子商务 · 旅游,"IT技术,生活服务"
江苏,南京市,南京塔倍思信息科技有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,杭州美盈网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京呆萌猫网络科技有限公司,移动互联网 · 游戏,IT技术
江苏,南京市,北京购阿购技术服务有限公司,移动互联网 · O2O,IT技术
江苏,南京市,江苏学信职业培训学院,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,江苏苏威尔科技有限公司,教育 · 硬件,"电子制造,生活服务"
江苏,南京市,北京安码科技有限公司,信息安全,IT技术
江苏,南京市,南京讯之智信息技术有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,北京路玺优讯科技有限公司,移动互联网 · 旅游,"IT技术,生活服务"
江苏,南京市,上海会畅通讯股份有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,杭州贝嘟科技有限公司,电子商务,IT技术
江苏,南京市,上海房多多网络科技有限公司,移动互联网  · 电子商务,IT技术
江苏,南京市,武汉佰钧成技术有限公司,移动互联网 · 分类信息,IT技术
江苏,南京市,同程网络科技股份有限公司,移动互联网 · 旅游,"IT技术,生活服务"
江苏,南京市,南京光辉互动网络科技股份有限公司,移动互联网 · 游戏,IT技术
江苏,南京市,上海日泽信息科技有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,南京博盛医疗投资管理有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,苏州知行易信息科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,江苏康众实业投资有限公司,其他,其他
江苏,南京市,南京星汉信息技术有限公司,数据服务 · 硬件,"IT技术,电子制造"
江苏,南京市,上海诺祺科技有限公司,金融,金融财经
江苏,南京市,江苏中兴华易科技发展有限公司,移动互联网,IT技术
江苏,南京市,江苏林洋电子股份有限公司,分类信息,IT技术
江苏,南京市,广州云康信息科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,福建四创软件有限公司,生活服务 · 分类信息,"IT技术,生活服务"
江苏,南京市,江苏五星电器有限公司,电子商务 · 生活服务,"IT技术,生活服务"
江苏,南京市,南京鑫臧锐翔信息技术有限公司,电子商务,IT技术
江苏,南京市,北京和创未来网络科技有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,上海博为峰软件技术有限公司,教育,生活服务
江苏,南京市,南京伯索网络科技有限公司,移动互联网,IT技术
江苏,南京市,四川创物科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,上海大智慧股份有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,南京墨博云舟信息科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,北京蜂巢天下信息技术有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京新凰广告有限公司,生活服务 · 广告营销,"金融财经,生活服务"
江苏,南京市,上海趣盛网络科技有限公司,O2O,IT技术
江苏,南京市,南京甄视智能科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,畅途网,电子商务,IT技术
江苏,南京市,深圳市爱淘苗电子商务有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,北京易动纷享科技有限责任公司,移动互联网,IT技术
江苏,南京市,南京点尚信息技术有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,北京比特兄弟科技有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,南京递归信息技术有限公司,移动互联网,IT技术
江苏,南京市,南京同求宝网络科技有限公司,电子商务 · 游戏,IT技术
江苏,南京市,楠西医药科技（杭州）有限公司,医疗健康 · 文化娱乐,生活服务
江苏,南京市,银客未来科技（北京）有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,南京南大尚诚软件科技有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,上海新致软件股份有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,北京优装网信息科技有限公司,电子商务,IT技术
江苏,南京市,南京糯米网络科技有限公司,移动互联网 · 游戏,IT技术
江苏,南京市,南京拾旧网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京物联传感技术有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,北京好管家网络信息技术服务有限公司,O2O · 生活服务,"IT技术,生活服务"
江苏,南京市,北京臻迪智能科技有限公司,数据服务,IT技术
江苏,南京市,中兴飞流信息科技有限公司,数据服务,IT技术
江苏,南京市,北京国教融创教育科技有限公司,教育 · 硬件,"电子制造,生活服务"
江苏,南京市,北京熙健信息技术有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,欣慧月软件科技有限公司,移动互联网,IT技术
江苏,南京市,深圳市喂车科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,金石易服（北京）科技有限公司,企业服务,IT技术
江苏,南京市,武汉天喻教育科技有限公司,移动互联网,IT技术
江苏,南京市,南京善明信息技术有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,南京美奇科技发展有限公司,电子商务 · O2O,IT技术
江苏,南京市,南京夏娃网络信息技术有限公司,移动互联网 · 金融,"IT技术,金融财经"
江苏,南京市,瞬联软件科技（北京）有限公司,移动互联网  · 企业服务,IT技术
江苏,南京市,中云智慧（北京）科技有限公司,O2O,IT技术
江苏,南京市,南京云起信息科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,北京易车互动广告有限公司上海分公司,移动互联网 · 其他,IT技术
江苏,南京市,几墨信息科技(上海)有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,正大天晴药业集团股份有限公司,医疗健康,生活服务
江苏,南京市,南京闪奇信息技术有限公司,移动互联网,IT技术
江苏,南京市,江苏端木软件技术有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京云点网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京文创科技有限责任公司,移动互联网 · 电子商务,IT技术
江苏,南京市,成都康赛信息技术有限公司,教育 · 数据服务,"IT技术,生活服务"
江苏,南京市,上海盾溪网络科技有限公司,移动互联网 · 生活服务,"IT技术,生活服务"
江苏,南京市,北京爸爸的选择科技有限公司,移动互联网 · 广告营销,"IT技术,金融财经"
江苏,南京市,北京国炬信息技术有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,北京中教启星科技股份有限公司,移动互联网,IT技术
江苏,南京市,迪原创新（北京）科技有限公司南京分公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京钉子网络科技有限公司,O2O,IT技术
江苏,南京市,江苏万云智图文化传媒有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京卡佩希网络科技有限公司,电子商务 · 移动互联网,IT技术
江苏,南京市,新钶科技（无锡）有限公司,移动互联网,IT技术
江苏,南京市,南京魔映传媒信息技术有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,广州市连奖网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,中信网络科技股份有限公司,金融,金融财经
江苏,南京市,广州超帆信息科技有限公司,社交网络,IT技术
江苏,南京市,杏树林信息技术（北京）有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,南京美之笔教育科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
江苏,南京市,福中集团有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,好买财富管理股份有限公司,电子商务 · 金融,"IT技术,金融财经"
江苏,南京市,上海博辕信息技术服务有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,蓝舰信息科技南京有限公司,教育,生活服务
江苏,南京市,南京振文壹卡信息技术有限公司,移动互联网,IT技术
江苏,南京市,南京智鹤电子科技有限公司,移动互联网,IT技术
江苏,南京市,南京爱必梦生物材料有限公司,其他,其他
江苏,南京市,江苏帕西恩管理咨询有限公司,金融 · 教育,"金融财经,生活服务"
江苏,南京市,上海亲冒号信息科技有限公司,移动互联网 · 医疗健康,"IT技术,生活服务"
江苏,南京市,上海享骑电动车服务有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,北京满运物流信息有限公司,移动互联网 · O2O,IT技术
江苏,南京市,江苏优沃物联网科技有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,杭州半径圈网络科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京拨浪鼓信息科技有限公司,移动互联网 · O2O,IT技术
江苏,南京市,南京智精灵教育科技有限公司,医疗健康,生活服务
江苏,南京市,上海博泰悦臻电子设备制造有限公司,移动互联网,IT技术
江苏,南京市,杭州盛世东方网络科技有限公司,社交网络 · 广告营销,"IT技术,金融财经"
江苏,南京市,南京安元科技有限公司,移动互联网,IT技术
江苏,南京市,南京乐致安信息技术有限公司,教育 · 数据服务,"IT技术,生活服务"
江苏,南京市,上海糖玩国际旅行社有限公司,旅游,生活服务
江苏,南京市,南京搜宇易城网络科技有限公司,移动互联网 · 其他,IT技术
江苏,南京市,美柠（上海）网络科技有限公司,电子商务 · O2O,IT技术
江苏,南京市,上海零库信息技术有限公司,电子商务,IT技术
江苏,南京市,北京好巧国际旅行社有限公司,数据服务,IT技术
江苏,南京市,汉海信息技术（上海）有限公司,电子商务 · O2O,IT技术
江苏,南京市,上海小雨金融信息服务有限公司,金融,金融财经
江苏,南京市,上海筑网信息科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
江苏,南京市,南京我电气科技有限公司,企业服务,IT技术
江苏,南京市,江苏千米网络科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,普元信息技术股份有限公司,企业服务 · 数据服务,IT技术
江苏,南京市,南京普而摩网络技术有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京商苏拉吉信息技术有限公司,信息安全 · 数据服务,IT技术
江苏,南京市,南京踏足网络科技有限公司,移动互联网 · 旅游,"IT技术,生活服务"
江苏,南京市,深圳市易思博软件技术有限公司南京分公司,移动互联网 · 电子商务,IT技术
江苏,南京市,江苏瑞银科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,江苏曙光信息技术有限公司,数据服务 · 硬件,"IT技术,电子制造"
江苏,南京市,北京思特奇信息技术股份有限公司浙江分支,移动互联网 · 企业服务,IT技术
江苏,南京市,深圳掌趣互动科技有限公司,移动互联网,IT技术
江苏,南京市,南京马丁文化传媒有限公司,电子商务 · 游戏,IT技术
江苏,南京市,南京众安信息科技有限公司,信息安全,IT技术
江苏,南京市,东方网力科技股份有限公司,信息安全 · 数据服务,IT技术
江苏,南京市,广东奥飞动漫文化股份有限公司,文化娱乐,生活服务
江苏,南京市,南京伊飒尔信息技术有限公司,移动互联网,IT技术
江苏,南京市,江苏苏银信息科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,浙江通策控股集团有限公司,移动互联网 · 数据服务,IT技术
江苏,南京市,南京易极通讯科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,杭州远传通信技术有限公司,移动互联网,IT技术
江苏,南京市,广州锐仕方管理公司,移动互联网 · 数据服务,IT技术
江苏,南京市,用友优普信息技术有限公司,移动互联网 · 企业服务,IT技术
江苏,南京市,南京圣可尼服饰实业有限公司,电子商务 · 生活服务,"IT技术,生活服务"
江苏,南京市,南京甘池软件科技有限公司,移动互联网 · 电子商务,IT技术
江苏,南京市,南京兜秘网络科技有限公司,电子商务 · 移动互联网,IT技术
江苏,南京市,广州市易杰数码科技有限公司,移动互联网 · 社交网络,IT技术
江苏,南京市,北京智诚永拓信息技术有限公司,移动互联网 · O2O,IT技术
江苏,南京市,深圳市科脉技术股份有限公司,移动互联网,IT技术
江苏,南京市,南京正点开饭网络科技有限公司,O2O · 移动互联网,IT技术
江苏,南京市,Wengash Corporation,移动互联网 · 企业服务,IT技术
江苏,南京市,南京朗坤软件有限公司,招聘,生活服务
