Provience,City,CompanyShortName,IndustryField,Upper class of industry
甘肃,酒泉市,甘肃智酷互动信息科技有限公司,移动互联网 · 电子商务,IT技术
甘肃,酒泉市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
