Provience,City,CompanyShortName,IndustryField,Upper class of industry
内蒙古,赤峰市,南京烽火星空通信发展有限公司,移动互联网 · 信息安全,IT技术
内蒙古,赤峰市,格林豪泰酒店（中国）有限公司,生活服务,生活服务
