Provience,City,CompanyShortName,IndustryField,Upper class of industry
四川,自贡市,北京盒子鱼教育科技有限公司,移动互联网 · 教育,"IT技术,生活服务"
四川,自贡市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
四川,自贡市,杭州中廉网络科技有限公司,移动互联网 · 金融,"IT技术,金融财经"
