Provience,City,CompanyShortName,IndustryField,Upper class of industry
甘肃,定西市,深圳乖乖兔儿童用品科技发展有限公司,移动互联网 · 教育,"IT技术,生活服务"
甘肃,定西市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
