Provience,City,CompanyShortName,IndustryField,Upper class of industry
安徽,六安市,拉扎斯网络科技（上海）有限公司,移动互联网,IT技术
安徽,六安市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
