Provience,City,CompanyShortName,IndustryField,Upper class of industry
四川,遂宁市,四川物联亿达科技有限公司,电子商务 · 企业服务,IT技术
四川,遂宁市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
