Provience,City,CompanyShortName,IndustryField,Upper class of industry
湖南,张家界市,广东酷配电子商务有限公司,电子商务,IT技术
湖南,张家界市,深圳非常给力科技有限公司,移动互联网 · 旅游,"IT技术,生活服务"
湖南,张家界市,北京壹号车科技有限公司湖南分公司,金融,金融财经
