Provience,City,CompanyShortName,IndustryField,Upper class of industry
广东,汕尾市,中通信息服务有限公司网络技术分公司,移动互联网 · 数据服务,IT技术
广东,汕尾市,深圳市壹捌无线科技有限公司,移动互联网,IT技术
