Provience,City,CompanyShortName,IndustryField,Upper class of industry
上海,上海,搜房,移动互联网 · O2O,IT技术
上海,上海,优酷土豆集团(上海)公司,移动互联网,IT技术
上海,上海,上海山屿海投资集团有限公司,旅游 · 金融,"金融财经,生活服务"
上海,上海,深圳爱加密科技有限公司,移动互联网,IT技术
上海,上海,迪彩(上海) 投资管理咨询有限公司,企业服务,IT技术
上海,上海,上海德搜信息技术有限公司,企业服务 · 广告营销,"IT技术,金融财经"
上海,上海,上海八点半网络科技有限公司,移动互联网 · 数据服务,IT技术
上海,上海,上海安达通信息安全技术股份有限公司,移动互联网,IT技术
上海,上海,上海华瑞银行股份有限公司,金融,金融财经
上海,上海,上海炫体信息科技有限公司,移动互联网 · 社交网络,IT技术
上海,上海,时互康联健康管理（北京）有限公司,移动互联网,IT技术
上海,上海,悠觅投资（上海）有限公司,移动互联网 · 生活服务,"IT技术,生活服务"
上海,上海,上海闻宇网络科技有限公司,游戏,IT技术
上海,上海,齐鲁证券网络金融部,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,美科科技（北京）有限公司,硬件,电子制造
上海,上海,上海客齐集信息技术有限公司,移动互联网,IT技术
上海,上海,上海房屋销售（集团）有限公司,企业服务,IT技术
上海,上海,上海沸橙信息科技有限公司,教育,生活服务
上海,上海,上海成浪网络技术有限公司,O2O · 文化娱乐,"IT技术,生活服务"
上海,上海,北京决策信诚科技有限公司,金融,金融财经
上海,上海,上海融果金融信息服务有限公司,金融,金融财经
上海,上海,上海可望创意设计有限公司,其他,其他
上海,上海,上海派毅智能科技有限公司,移动互联网 · 硬件,"IT技术,电子制造"
上海,上海,北京三快在线科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海景域文化传播股份有限公司,电子商务 · 旅游,"IT技术,生活服务"
上海,上海,上海彩亿信息技术有限公司,移动互联网 · 金融,"IT技术,金融财经"
上海,上海,渠新电子商务（上海）有限公司,电子商务,IT技术
上海,上海,上海沃澜网络科技有限公司,移动互联网,IT技术
上海,上海,上海理优教育科技有限公司,移动互联网 · 文化娱乐,"IT技术,生活服务"
上海,上海,上海汇纳信息科技股份有限公司,移动互联网 · O2O,IT技术
上海,上海,普元信息技术股份有限公司,企业服务 · 数据服务,IT技术
上海,上海,上海多维度网络科技有限公司,移动互联网 · O2O,IT技术
上海,上海,荣开贸易（上海）有限公司,O2O · 移动互联网,IT技术
上海,上海,捷库动力（北京）信息技术有限公司,移动互联网,IT技术
上海,上海,上海清源绿网科技有限公司,数据服务,IT技术
上海,上海,上海一嗨汽车租赁有限公司,电子商务,IT技术
上海,上海,天创聚合科技上海有限公司,医疗健康,生活服务
上海,上海,上海麦田文化传播有限公司,移动互联网 · 旅游,"IT技术,生活服务"
上海,上海,豹米信息科技上海有限公司,硬件,电子制造
上海,上海,freebuf,信息安全,IT技术
上海,上海,上海来玩网络科技有限公司,游戏,IT技术
上海,上海,上海游神信息技术有限公司,移动互联网 · 游戏,IT技术
上海,上海,上海选耀网络科技有限公司,移动互联网,IT技术
上海,上海,上海蕴稠网络科技有限公司,移动互联网 · 电子商务,IT技术
上海,上海,宁波搜布信息科技有限公司,移动互联网 · O2O,IT技术
上海,上海,上海沐康网络科技有限公司,电子商务 · 医疗健康,"IT技术,生活服务"
上海,上海,上海掌梦网络科技有限公司,游戏 · 招聘,"IT技术,生活服务"
